OBJECTID,name,description,pic_url,thumb_url,categoryID,artifactID,categoryName,lat,long,score,icon_color,Tab_Name
361,"Regulator, voltage",GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0585.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0585.001.aa.cs.thumb.png,476,972,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
362,Relay,METAL WORKING PTS & HARDWARE/ SYNTHETIC BASE,http://source.techno-science.ca/artifacts-artefacts/images/1966.0586.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0586.001.aa.cs.thumb.png,477,973,Manufacturer,39.952583900000000,-75.165221500000001,76,R,The United States
363,Resistor,GLASS/ METAL/ CARBON (?)/ PAPER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0587.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0587.001.aa.cs.thumb.png,478,974,Manufacturer,40.735657000000003,-74.172366699999998,76,R,The United States
364,Capacitor,"PAPER, SYNTHETIC, METAL",http://source.techno-science.ca/artifacts-artefacts/images/1966.0588.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0588.001.aa.cs.thumb.png,479,975,Manufacturer,51.165691000000002,10.451525999999999,52,R,Europe
365,Voltmeter,"CAST ALUMINUM CASE; SYNTHETIC DIALS & CONNECTORS; METAL, GLASS & SYNTHETIC COMPONENT PARTS",http://source.techno-science.ca/artifacts-artefacts/images/1966.0598.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0598.001.aa.cs.thumb.png,484,987,Manufacturer,42.460371899999998,-71.348948399999998,76,R,The United States
366,"Receiver, radio","ALUMINUM CHASSIS, FRONT PANEL & BRACKETS. SYNTHETIC TUNING KNOBS, DIALS & VIEWING WINDOW. METAL, GLASS & SYNTHETIC COMPONENT PARTS",http://source.techno-science.ca/artifacts-artefacts/images/1966.0599.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0599.001.aa.cs.thumb.png,485,988,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
367,"Receiver, radio","WOODEN CABINET; FABRIC SPEAKER COVER; SYNTHETIC TUNING DIALS, BUTTONS, TUNINGINDICATOR PANEL & MOUNTING. GLASS, METAL & SYNTHETIC COMPONENT PARTS; SHEET STEEL CHASSIS",http://source.techno-science.ca/artifacts-artefacts/images/1966.0601.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0601.001.aa.cs.thumb.png,486,990,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
368,"Bowl, water",CAST IRON BOWLS; METAL CONNECTIVE PIPES; COPPER (?) FLOAT,http://source.techno-science.ca/artifacts-artefacts/images/1966.0605.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0605.001.aa.cs.thumb.png,487,998,Manufacturer,43.599015999999999,-80.635531999999998,76,R,Canada
369,"Switchboard, PBX","WOODEN CASE/ BRASS TERMINALS/ BAKELITE JACK STRIPS/ STEEL LAMP STRIPS/ BRASS & COPPER TELEPHONE JACKS &LAMP SOCKETS/ STEEL RELAY MOUNTING FRAME, RELAYS, INDUCTORS & BUZZER/ PLATED STEEL HINGES/ COPPER WIRING COTTON INSULATED/ BRASS CORD WEIGHT WELL.",http://source.techno-science.ca/artifacts-artefacts/images/1966.0609.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0609.001.aa.cs.thumb.png,488,1004,Manufacturer,41.878113599999999,-87.629798199999996,76,R,The United States
370,Speaker,ALUMINUM HORN & DRIVER CASE. METAL DRIVER COMPONENTS. ALNICO MAGNET. COPPER WOUND VOICE COIL; LAMINATED IRON MATCHING TRANSFORMER WITH COPPER MAGNET WIRE WINDINGS. SYNTHETIC FIBRE INSULATING MATERIAL. STEEL MOUNTING BRACKET. STEEL HARDWARE.,http://source.techno-science.ca/artifacts-artefacts/images/1966.0610.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0610.001.aa.cs.thumb.png,489,1005,Manufacturer,41.033986200000008,-73.762909699999994,76,R,The United States
371,"Receiver, radio","WOODEN CABINET. METAL, GLASS & SYNTHETIC COMPONENT PARTS. PRESSED PAPER SOUND BAFFLE PANELS. CELLUOID DIAL FACES (2). WOVEN FABRIC SPEAKER CLOTH.",http://source.techno-science.ca/artifacts-artefacts/images/1966.0611.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0611.001.aa.cs.thumb.png,490,1006,Manufacturer,43.250020800000009,-79.866091400000002,76,R,Canada
372,Chronograph,METAL INSTRUMENT BASE/ BRASS & STEEL? WORKING PARTS/ WOOD PARTS/ SYNTHETIC PARTS/ WOOD FRAMED INSTRUMENT COVER WITH GLAZED SIDES & TOP/ WOOD CABINET WITH METAL HARDWARE,http://source.techno-science.ca/artifacts-artefacts/images/1966.0612.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0612.001.aa.cs.thumb.png,491,1007,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
373,Photograph collection,CARDBOARD/ CLOTH/ PAPER/ METAL HARDWARE,http://source.techno-science.ca/artifacts-artefacts/images/1966.0614.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0614.001.aa.cs.thumb.png,492,1009,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
374,Photograph collection,CARDBOARD/ CLOTH/ PAPER/ METAL HARDWARE,http://source.techno-science.ca/artifacts-artefacts/images/1966.0615.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0615.001.aa.cs.thumb.png,493,1010,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
375,Vacuum tube,TUBE: GLASS/ METAL/ SYNTHETIC/ CARTON: CARDSTOCK,http://source.techno-science.ca/artifacts-artefacts/images/1966.0616.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0616.001.aa.cs.thumb.png,494,1011,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
376,Vacuum tube,"TUBE: GLASS, METAL/ HOLDER: METAL, SYNTHETIC/ CARTON: CARDSTOCK, METAL STAPLES/ PACKING: FIBRE (?)",http://source.techno-science.ca/artifacts-artefacts/images/1966.0617.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0617.001.aa.cs.thumb.png,495,1013,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
377,Vacuum tube,GLASS/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0618.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0618.001.aa.cs.thumb.png,496,1014,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
378,Vacuum tube,"TUBE: GLASS, METAL, SYNTHETIC, WITH PAPER LABEL/ BOX: CARDSTOCK",http://source.techno-science.ca/artifacts-artefacts/images/1966.0619.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0619.001.aa.cs.thumb.png,497,1015,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
379,Vacuum tube,"TUBE: GLASS, METAL, SYNTHETIC/ CARTON: CARDSTOCK",http://source.techno-science.ca/artifacts-artefacts/images/1966.0620.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0620.001.aa.cs.thumb.png,498,1016,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
380,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0621.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0621.001.aa.cs.thumb.png,499,1017,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
381,Vacuum tube,GLASS/ METAL/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0622.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0622.001.aa.cs.thumb.png,500,1018,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
382,Vacuum tube,GLASS; METAL; SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0623.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0623.001.aa.cs.thumb.png,501,1019,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
383,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0624.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0624.001.aa.cs.thumb.png,502,1020,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
384,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0625.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0625.001.aa.cs.thumb.png,503,1021,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
385,Vacuum tube,GLASS/ METAL/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0626.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0626.001.aa.cs.thumb.png,504,1022,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
386,Vacuum tube,TUBE: GLASS/ METAL SYNTHETIC/ CARTON: CARDSTOCK,http://source.techno-science.ca/artifacts-artefacts/images/1966.0627.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0627.001.aa.cs.thumb.png,505,1023,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
387,Vacuum tube,GLASS/ METAL/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0628.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0628.001.aa.cs.thumb.png,506,1024,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
388,Vacuum tube,GLASS/ METAL/ SYNTHETIC/ PAPER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0629.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0629.001.aa.cs.thumb.png,507,1025,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
389,Vacuum tube,GLASS/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0630.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0630.001.aa.cs.thumb.png,508,1026,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
390,Vacuum tube,GLASS/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0631.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0631.001.aa.cs.thumb.png,509,1027,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
391,Vacuum tube,GLASS; METAL BASE; METAL & SYNTHETIC WORKING PARTS,http://source.techno-science.ca/artifacts-artefacts/images/1966.0632.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0632.001.aa.cs.thumb.png,510,1028,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
392,Vacuum tube,GLASS/ METAL/ SYNTHETIC/ PAPER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0633.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0633.001.aa.cs.thumb.png,511,1029,Manufacturer,39.925946300000000,-75.119619900000004,76,R,The United States
393,Vacuum tube,"TUBE: GLASS, METAL, SYNTHETIC/ CARTON: CARDSTOCK",http://source.techno-science.ca/artifacts-artefacts/images/1966.0634.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0634.001.aa.cs.thumb.png,512,1030,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
394,Vacuum tube,"TUBE: GLASS, SYNTHETIC, METAL/ CARTON: CARDSTOCK",http://source.techno-science.ca/artifacts-artefacts/images/1966.0635.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0635.001.aa.cs.thumb.png,513,1031,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
395,Vacuum tube,GLASS/ METAL/ CERAMIC/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0636.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0636.001.aa.cs.thumb.png,514,1032,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
396,Vacuum tube,GLASS/ METAL/ CERAMIC/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0637.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0637.001.aa.cs.thumb.png,515,1033,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
397,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0638.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0638.001.aa.cs.thumb.png,516,1034,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
398,Vacuum tube,GLASS/ SYNTHETIC/ METAL/ PAPER LABEL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0639.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0639.001.aa.cs.thumb.png,517,1035,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
399,Vacuum tube,GLASS/ SYNTHETIC/ METAL/ PAPER LABEL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0640.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0640.001.aa.cs.thumb.png,518,1036,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
400,Vacuum tube,GLASS/ SYNTHETIC/ METAL/ CARDSTOCK CARTON,http://source.techno-science.ca/artifacts-artefacts/images/1966.0641.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0641.001.aa.cs.thumb.png,519,1037,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
401,Vacuum tube,GLASS/ SYNTHETIC/ METAL/ CARDSTOCK BOX,http://source.techno-science.ca/artifacts-artefacts/images/1966.0642.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0642.001.aa.cs.thumb.png,520,1038,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
402,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0643.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0643.001.aa.cs.thumb.png,521,1039,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
403,Vacuum tube,GLASS/ METAL/ SYNTHETIC/ CARDSTOCK,http://source.techno-science.ca/artifacts-artefacts/images/1966.0644.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0644.001.aa.cs.thumb.png,522,1040,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
404,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0645.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0645.001.aa.cs.thumb.png,523,1041,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
405,Vacuum tube,GLASS/ METAL/ SYNTHETIC/ PAPER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0646.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0646.001.aa.cs.thumb.png,524,1042,Manufacturer,52.132632999999998,5.291265999999999,52,R,Europe
406,Vacuum tube,TUBE: GLASS/ METAL/ SYNTHETIC/ CARTON: CARDSTOCK,http://source.techno-science.ca/artifacts-artefacts/images/1966.0647.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0647.001.aa.cs.thumb.png,525,1043,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
407,Vacuum tube,TUBE: GLASS/ METAL/ SYNTHETIC/ CARTON: PAPER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0648.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0648.001.aa.cs.thumb.png,526,1044,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
408,Vacuum tube,TUBE: GLASS/ METAL/ SYNTHETIC/ CARTON: CARDSTOCK,http://source.techno-science.ca/artifacts-artefacts/images/1966.0649.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0649.001.aa.cs.thumb.png,527,1045,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
409,Vacuum tube,GLASS/ SYNTHETIC/ METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0650.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0650.001.aa.cs.thumb.png,528,1046,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
410,Vacuum tube,GLASS/ METAL/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0651.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0651.001.aa.cs.thumb.png,529,1047,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
411,Vacuum tube,"TUBE: GLASS, SYNTHETIC, METAL, PAPER LABEL/ CARTON: PAPER",http://source.techno-science.ca/artifacts-artefacts/images/1966.0652.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0652.001.aa.cs.thumb.png,530,1048,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
412,Vacuum tube,GLASS/ METAL/ SYNTHETIC,http://source.techno-science.ca/artifacts-artefacts/images/1966.0653.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0653.001.aa.cs.thumb.png,531,1049,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
413,Vacuum tube,"TUBE: GLASS; METAL, SYNTHETIC/ CARTON: CARDSTOCK",http://source.techno-science.ca/artifacts-artefacts/images/1966.0654.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0654.001.aa.cs.thumb.png,532,1050,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
414,Vacuum tube,"TUBE: GLASS, SYNTHETIC, METAL",http://source.techno-science.ca/artifacts-artefacts/images/1966.0655.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0655.001.aa.cs.thumb.png,533,1051,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
415,Handset,SYNTHETIC & METAL,http://source.techno-science.ca/artifacts-artefacts/images/1966.0657.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0657.001.aa.cs.thumb.png,534,1066,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
416,"Oven, laboratory",Copper body/ brass fittings/ glass tube,http://source.techno-science.ca/artifacts-artefacts/images/1966.0658.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0658.001.aa.cs.thumb.png,535,1067,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
417,Gyroscope,ALUMINUM,http://source.techno-science.ca/artifacts-artefacts/images/1966.0659.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0659.001.aa.cs.thumb.png,536,1068,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
418,Radiography machine model,WOOD; ALUMINUM; STEEL; RUBBER,http://source.techno-science.ca/artifacts-artefacts/images/1966.0660.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0660.001.aa.cs.thumb.png,537,1069,Manufacturer,45.421529600000000,-75.697193099999993,76,R,Canada
419,Clock,"WOODEN CASE WITH METAL HARDWARE (POSSIBLY OAK); GLASS DOOR; METAL FACE; HANDS & WORKING PARTS - COPPER, IRON, BRASS; 'FELT' DOOR PADDING",http://source.techno-science.ca/artifacts-artefacts/images/1966.0661.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1966.0661.001.aa.cs.thumb.png,538,1070,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
